Timestamp,Ask,Bid,Volume
2017-07-09 22:00:00.000,2593.1,2593,0.0009204882269555773
2017-07-09 23:00:00.000,2586.39,2586.29,0.0009204882269555773
2017-07-10 00:00:00.000,2580.5,2580.4,0.0009204882269555773
2017-07-10 01:00:00.000,2581.73,2581.63,0.0009204882269555773
2017-07-10 02:00:00.000,2597.69,2597.59,0.0009204882269555773
2017-07-10 03:00:00.000,2585.09,2584.99,0.0009204882269555773
2017-07-10 04:00:00.000,2583.3,2583.2,0.0009204882269555773
2017-07-10 06:00:00.000,2560.62,2560.52,0.0009204882269555773
2017-07-10 09:00:00.000,2578.05,2577.95,0.0009204882269555773
2017-07-10 10:00:00.000,2561.8,2561.7,0.0009204882269555773
2017-07-10 11:00:00.000,2566.66,2566.56,0.0009204882269555773
2017-07-10 12:00:00.000,2550.55,2550.45,0.0009204882269555773
2017-07-10 13:00:00.000,2537.02,2536.92,0.0009204882269555773
2017-07-10 14:00:00.000,2507.17,2507.07,0.0009204882269555773
2017-07-10 15:00:00.000,2477.59,2477.49,0.0009204882269555773
2017-07-10 16:00:00.000,2455.24,2455.14,0.0009204882269555773
2017-07-10 17:00:00.000,2494.1,2494,0.0009204882269555773
2017-07-10 18:00:00.000,2495.95,2495.85,0.0009204882269555773
2017-07-10 19:00:00.000,2480.1,2480,0.0009204882269555773
2017-07-10 20:00:00.000,2487.29,2487.19,0.0009204882269555773
2017-07-10 21:00:00.000,2450.1,2450,0.0009204882269555773
2017-07-10 22:00:00.000,2416.33,2416.23,0.0009204882269555773
2017-07-10 23:00:00.000,2414.1,2414,0.0009204882269555773
2017-07-11 00:00:00.000,2433.1,2433,0.0009204882269555773
2017-07-11 01:00:00.000,2445.18,2445.08,0.0009204882269555773
2017-07-11 02:00:00.000,2445.1,2445,0.0009204882269555773
2017-07-11 03:00:00.000,2408.15,2408.05,0.0009204882269555773
2017-07-11 04:00:00.000,2384.39,2384.29,0.0009204882269555773
2017-07-11 05:00:00.000,2384.78,2384.68,0.0009204882269555773
2017-07-11 06:00:00.000,2375.26,2375.16,0.0009204882269555773
2017-07-11 07:00:00.000,2320.2,2320.1,0.0009204882269555773
2017-07-11 08:00:00.000,2403.85,2403.75,0.0009204882269555773
2017-07-11 09:00:00.000,2363.2,2363.1,0.0009204882269555773
2017-07-11 10:00:00.000,2411.28,2411.18,0.0009204882269555773
2017-07-11 11:00:00.000,2403.59,2403.49,0.0009204882269555773
2017-07-11 12:00:00.000,2412.1,2412,0.0009204882269555773
2017-07-11 13:00:00.000,2460.32,2460.22,0.0009204882269555773
2017-07-11 14:00:00.000,2423.09,2422.99,0.0009204882269555773
2017-07-11 15:00:00.000,2427.63,2427.53,0.0009204882269555773
2017-07-11 16:00:00.000,2399.54,2399.44,0.0009204882269555773
2017-07-11 17:00:00.000,2405.57,2405.47,0.0009204882269555773
2017-07-11 18:00:00.000,2387.93,2387.83,0.0009204882269555773
2017-07-11 19:00:00.000,2384.66,2384.56,0.0009204882269555773
2017-07-11 20:00:00.000,2377.67,2377.57,0.0009204882269555773
2017-07-11 21:00:00.000,2405.27,2405.17,0.0009204882269555773
2017-07-11 22:00:00.000,2412.17,2412.07,0.0009204882269555773
2017-07-11 23:00:00.000,2407.73,2407.63,0.0009204882269555773
2017-07-12 00:00:00.000,2374.64,2374.54,0.0009204882269555773
2017-07-12 01:00:00.000,2364.99,2364.89,0.0009204882269555773
2017-07-12 02:00:00.000,2340.02,2339.92,0.0009204882269555773
2017-07-12 03:00:00.000,2344.58,2344.48,0.0009204882269555773
2017-07-12 04:00:00.000,2336.65,2336.55,0.0009204882269555773
2017-07-12 05:00:00.000,2395.7,2395.6,0.0009204882269555773
2017-07-12 06:00:00.000,2372.37,2372.27,0.0009204882269555773
2017-07-12 07:00:00.000,2383.1,2383,0.0009204882269555773
2017-07-12 08:00:00.000,2387.09,2386.99,0.0009204882269555773
2017-07-12 09:00:00.000,2405.22,2405.12,0.0009204882269555773
2017-07-12 10:00:00.000,2400.3,2400.2,0.0009204882269555773
2017-07-12 11:00:00.000,2399.52,2399.42,0.0009204882269555773
2017-07-12 12:00:00.000,2414.86,2414.76,0.0009204882269555773
2017-07-12 13:00:00.000,2400.1,2400,0.0009204882269555773
2017-07-12 14:00:00.000,2403.1,2403,0.0009204882269555773
2017-07-12 15:00:00.000,2400.49,2400.39,0.0009204882269555773
2017-07-12 16:00:00.000,2409.69,2409.59,0.0009204882269555773
2017-07-12 17:00:00.000,2436.1,2436,0.0009204882269555773
2017-07-12 18:00:00.000,2410.1,2410,0.0009204882269555773
2017-07-12 19:00:00.000,2391.2,2391.1,0.0009204882269555773
2017-07-12 20:00:00.000,2405.8,2405.7,0.0009204882269555773
2017-07-12 21:00:00.000,2400.91,2400.81,0.0009204882269555773
2017-07-12 22:00:00.000,2400.25,2400.15,0.0009204882269555773
2017-07-12 23:00:00.000,2405.06,2404.96,0.0009204882269555773
2017-07-13 00:00:00.000,2414.25,2414.15,0.0009204882269555773
2017-07-13 01:00:00.000,2414.1,2414,0.0009204882269555773
2017-07-13 02:00:00.000,2419.6,2419.5,0.0009204882269555773
2017-07-13 03:00:00.000,2436.45,2436.35,0.0009204882269555773
2017-07-13 04:00:00.000,2439.39,2439.29,0.0009204882269555773
2017-07-13 05:00:00.000,2422.6,2422.5,0.0009204882269555773
2017-07-13 06:00:00.000,2423.1,2423,0.0009204882269555773
2017-07-13 07:00:00.000,2430.91,2430.81,0.0009204882269555773
2017-07-13 08:00:00.000,2410.91,2410.81,0.0009204882269555773
2017-07-13 09:00:00.000,2431.1,2431,0.0009204882269555773
2017-07-13 10:00:00.000,2411.12,2411.02,0.0009204882269555773
2017-07-13 12:00:00.000,2435.1,2435,0.0009204882269555773
2017-07-13 13:00:00.000,2436.78,2436.68,0.0009204882269555773
2017-07-13 14:00:00.000,2421,2420.9,0.0009204882269555773
2017-07-13 15:00:00.000,2417.19,2417.09,0.0009204882269555773
2017-07-13 16:00:00.000,2410.58,2410.48,0.0009204882269555773
2017-07-13 17:00:00.000,2406.28,2406.18,0.0009204882269555773
2017-07-13 18:00:00.000,2395.12,2395.02,0.0009204882269555773
2017-07-13 19:00:00.000,2395.1,2395,0.0009204882269555773
2017-07-13 20:00:00.000,2400.71,2400.61,0.0009204882269555773
2017-07-13 21:00:00.000,2405.43,2405.33,0.0009204882269555773
2017-07-13 22:00:00.000,2397.63,2397.53,0.0009204882269555773
2017-07-13 23:00:00.000,2404.24,2404.14,0.0009204882269555773
2017-07-14 00:00:00.000,2394.18,2394.08,0.0009204882269555773
2017-07-14 01:00:00.000,2382.43,2382.33,0.0009204882269555773
2017-07-14 03:00:00.000,2380.17,2380.07,0.0009204882269555773
2017-07-14 04:00:00.000,2384.3,2384.2,0.0009204882269555773
2017-07-14 05:00:00.000,2383.34,2383.24,0.0009204882269555773
2017-07-14 06:00:00.000,2403.09,2402.99,0.0009204882269555773
2017-07-14 07:00:00.000,2407.13,2407.03,0.0009204882269555773
2017-07-14 08:00:00.000,2411.24,2411.14,0.0009204882269555773
2017-07-14 09:00:00.000,2400.1,2400,0.0009204882269555773
2017-07-14 10:00:00.000,2400.52,2400.42,0.0009204882269555773
2017-07-14 11:00:00.000,2402.75,2402.65,0.0009204882269555773
2017-07-14 12:00:00.000,2393.1,2393,0.0009204882269555773
2017-07-14 13:00:00.000,2356.43,2356.33,0.0009204882269555773
2017-07-14 14:00:00.000,2355.58,2355.48,0.0009204882269555773
2017-07-14 15:00:00.000,2361.49,2361.39,0.0009204882269555773
2017-07-14 16:00:00.000,2341.84,2341.74,0.0009204882269555773
2017-07-14 17:00:00.000,2286.96,2286.86,0.0009204882269555773
2017-07-14 18:00:00.000,2292.45,2292.35,0.0009204882269555773
2017-07-14 19:00:00.000,2297.42,2297.32,0.0009204882269555773
2017-07-14 20:00:00.000,2280.65,2280.55,0.0009204882269555773
2017-07-14 21:00:00.000,2250.1,2250,0.0009204882269555773
2017-07-16 22:00:00.000,1913.5,1913.4,0.0009204882269555773
2017-07-16 23:00:00.000,1965.7,1965.6,0.0009204882269555773
2017-07-17 00:00:00.000,1952.46,1952.36,0.0009204882269555773
2017-07-17 01:00:00.000,1980.36,1980.26,0.0009204882269555773
2017-07-17 02:00:00.000,2010.63,2010.53,0.0009204882269555773
2017-07-17 03:00:00.000,2001.1,2001,0.0009204882269555773
2017-07-17 04:00:00.000,1997.13,1997.03,0.0009204882269555773
2017-07-17 05:00:00.000,2026.19,2026.09,0.0009204882269555773
2017-07-17 06:00:00.000,2038.27,2038.17,0.0009204882269555773
2017-07-17 07:00:00.000,2057.68,2057.58,0.0009204882269555773
2017-07-17 08:00:00.000,2092.74,2092.64,0.0009204882269555773
2017-07-17 09:00:00.000,2100.53,2100.43,0.0009204882269555773
2017-07-17 10:00:00.000,2095.7,2095.6,0.0009204882269555773
2017-07-17 11:00:00.000,2061.69,2061.59,0.0009204882269555773
2017-07-17 12:00:00.000,2032.06,2031.96,0.0009204882269555773
2017-07-17 13:00:00.000,2031.57,2031.47,0.0009204882269555773
2017-07-17 14:00:00.000,2042.39,2042.29,0.0009204882269555773
2017-07-17 15:00:00.000,2096.49,2096.39,0.0009204882269555773
2017-07-17 16:00:00.000,2087.16,2087.06,0.0009204882269555773
2017-07-17 17:00:00.000,2095.86,2095.76,0.0009204882269555773
2017-07-17 18:00:00.000,2165.23,2165.13,0.0009204882269555773
2017-07-17 19:00:00.000,2176.81,2176.71,0.0009204882269555773
2017-07-17 20:00:00.000,2160.26,2160.16,0.0009204882269555773
2017-07-17 21:00:00.000,2214.1,2214,0.0009204882269555773
2017-07-17 22:00:00.000,2205.66,2205.56,0.0009204882269555773
2017-07-17 23:00:00.000,2230.09,2229.99,0.0009204882269555773
2017-07-18 00:00:00.000,2256.78,2256.68,0.0009204882269555773
2017-07-18 01:00:00.000,2240.1,2240,0.0009204882269555773
2017-07-18 02:00:00.000,2240.14,2240.04,0.0009204882269555773
2017-07-18 03:00:00.000,2237.48,2237.38,0.0009204882269555773
2017-07-18 04:00:00.000,2209.4,2209.3,0.0009204882269555773
2017-07-18 05:00:00.000,2243.4,2243.3,0.0009204882269555773
2017-07-18 06:00:00.000,2280.25,2280.15,0.0009204882269555773
2017-07-18 07:00:00.000,2300.22,2300.12,0.0009204882269555773
2017-07-18 08:00:00.000,2318.15,2318.05,0.0009204882269555773
2017-07-18 09:00:00.000,2300.1,2300,0.0009204882269555773
2017-07-18 10:00:00.000,2319.21,2319.11,0.0009204882269555773
2017-07-18 11:00:00.000,2291.93,2291.83,0.0009204882269555773
2017-07-18 12:00:00.000,2345.1,2345,0.0009204882269555773
2017-07-18 13:00:00.000,2353.69,2353.59,0.0009204882269555773
2017-07-18 14:00:00.000,2375.21,2375.11,0.0009204882269555773
2017-07-18 15:00:00.000,2396.19,2396.09,0.0009204882269555773
2017-07-18 16:00:00.000,2391.69,2391.59,0.0009204882269555773
2017-07-18 17:00:00.000,2350.94,2350.84,0.0009204882269555773
2017-07-18 18:00:00.000,2384.45,2384.35,0.0009204882269555773
2017-07-18 19:00:00.000,2405.16,2405.06,0.0009204882269555773
2017-07-18 20:00:00.000,2419.19,2419.09,0.0009204882269555773
2017-07-18 21:00:00.000,2425.11,2425.01,0.0009204882269555773
2017-07-18 22:00:00.000,2433.1,2433,0.0009204882269555773
2017-07-18 23:00:00.000,2412.6,2412.5,0.0009204882269555773
2017-07-19 00:00:00.000,2413.01,2412.91,0.0009204882269555773
2017-07-19 01:00:00.000,2377.78,2377.68,0.0009204882269555773
2017-07-19 02:00:00.000,2389.75,2389.65,0.0009204882269555773
2017-07-19 03:00:00.000,2372.16,2372.06,0.0009204882269555773
2017-07-19 04:00:00.000,2424.27,2424.17,0.0009204882269555773
2017-07-19 05:00:00.000,2404.95,2404.85,0.0009204882269555773
2017-07-19 06:00:00.000,2437.91,2437.81,0.0009204882269555773
2017-07-19 07:00:00.000,2439.01,2438.91,0.0009204882269555773
2017-07-19 08:00:00.000,2482.1,2482,0.0009204882269555773
2017-07-19 09:00:00.000,2467.1,2467,0.0009204882269555773
2017-07-19 10:00:00.000,2445.44,2445.34,0.0009204882269555773
2017-07-19 11:00:00.000,2440.2,2440.1,0.0009204882269555773
2017-07-19 12:00:00.000,2430.1,2430,0.0009204882269555773
2017-07-19 13:00:00.000,2399.13,2399.03,0.0009204882269555773
2017-07-19 14:00:00.000,2371.99,2371.89,0.0009204882269555773
2017-07-19 15:00:00.000,2420.37,2420.27,0.0009204882269555773
2017-07-19 16:00:00.000,2392.57,2392.47,0.0009204882269555773
2017-07-19 17:00:00.000,2378.08,2377.98,0.0009204882269555773
2017-07-19 18:00:00.000,2365.87,2365.77,0.0009204882269555773
2017-07-19 19:00:00.000,2355.1,2355,0.0009204882269555773
2017-07-19 20:00:00.000,2292.35,2292.25,0.0009204882269555773
2017-07-19 21:00:00.000,2341.36,2341.26,0.0009204882269555773
2017-07-19 22:00:00.000,2334.1,2334,0.0009204882269555773
2017-07-19 23:00:00.000,2341.19,2341.09,0.0009204882269555773
2017-07-20 00:00:00.000,2340.1,2340,0.0009204882269555773
2017-07-20 01:00:00.000,2355.57,2355.47,0.0009204882269555773
2017-07-20 02:00:00.000,2380.1,2380,0.0009204882269555773
2017-07-20 03:00:00.000,2401.61,2401.51,0.0009204882269555773
2017-07-20 04:00:00.000,2395.52,2395.42,0.0009204882269555773
2017-07-20 05:00:00.000,2395.61,2395.51,0.0009204882269555773
2017-07-20 06:00:00.000,2418.07,2417.97,0.0009204882269555773
2017-07-20 07:00:00.000,2395.52,2395.42,0.0009204882269555773
2017-07-20 08:00:00.000,2384.02,2383.92,0.0009204882269555773
2017-07-20 09:00:00.000,2386.82,2386.72,0.0009204882269555773
2017-07-20 10:00:00.000,2388.4,2388.3,0.0009204882269555773
2017-07-20 11:00:00.000,2383.14,2383.04,0.0009204882269555773
2017-07-20 12:00:00.000,2392.04,2391.94,0.0009204882269555773
2017-07-20 13:00:00.000,2554.3,2554.2,0.0009204882269555773
2017-07-20 14:00:00.000,2631.23,2631.13,0.0009204882269555773
2017-07-20 15:00:00.000,2615.63,2615.53,0.0009204882269555773
2017-07-20 16:00:00.000,2675.1,2675,0.0009204882269555773
2017-07-20 17:00:00.000,2650.1,2650,0.0009204882269555773
2017-07-20 18:00:00.000,2630.93,2630.83,0.0009204882269555773
2017-07-20 19:00:00.000,2671.72,2671.62,0.0009204882269555773
2017-07-20 20:00:00.000,2681.1,2681,0.0009204882269555773
2017-07-20 21:00:00.000,2743.04,2742.94,0.0009204882269555773
2017-07-20 22:00:00.000,2780.93,2780.83,0.0009204882269555773
2017-07-20 23:00:00.000,2854.18,2854.08,0.0009204882269555773
2017-07-21 00:00:00.000,2873.13,2873.03,0.0009204882269555773
2017-07-21 01:00:00.000,2767.48,2767.38,0.0009204882269555773
2017-07-21 02:00:00.000,2812.02,2811.92,0.0009204882269555773
2017-07-21 03:00:00.000,2732.04,2731.94,0.0009204882269555773
2017-07-21 04:00:00.000,2744.77,2744.67,0.0009204882269555773
2017-07-21 05:00:00.000,2779.08,2778.98,0.0009204882269555773
2017-07-21 06:00:00.000,2807.65,2807.55,0.0009204882269555773
2017-07-21 07:00:00.000,2761.76,2761.66,0.0009204882269555773
2017-07-21 08:00:00.000,2765.5,2765.4,0.0009204882269555773
2017-07-21 09:00:00.000,2700.52,2700.42,0.0009204882269555773
2017-07-21 10:00:00.000,2729.85,2729.75,0.0009204882269555773
2017-07-21 11:00:00.000,2700.2,2700.1,0.0009204882269555773
2017-07-21 12:00:00.000,2749.08,2748.98,0.0009204882269555773
2017-07-21 13:00:00.000,2806.4,2806.3,0.0009204882269555773
2017-07-21 14:00:00.000,2760.17,2760.07,0.0009204882269555773
2017-07-21 15:00:00.000,2755.81,2755.71,0.0009204882269555773
2017-07-21 16:00:00.000,2715.09,2714.99,0.0009204882269555773
